Original Ordering,Unnamed: 0,Title,Author,Cleaned Goodreads URL,Number of Dupes
68372,233749,welcome to moonlight harbor,sheila roberts,25647452-welcome-to-icicle-falls,3
68373,215007,welcome to moonlight harbour,sheila roberts,25647452-welcome-to-icicle-falls,3
55087,229763,the haunting of aldburn park,amy cross,25651314-the-haunting-of-emily-stone,3
55093,229848,the haunting of caldgrave house,amy cross,25651314-the-haunting-of-emily-stone,3
55097,229803,the haunting of hardstone jail,amy cross,25651314-the-haunting-of-emily-stone,3
63600,163540,the werewolf dates the deputy,kristen painter,25743790-the-werewolf-meets-his-match,3
63602,163555,the werewolf meets his match,kristen painter,25743790-the-werewolf-meets-his-match,3
63605,163550,the werewolf's christmas wish,kristen painter,25743790-the-werewolf-meets-his-match,3
13162,2686,dark stranger,i.t. lucas,25876014-dark-stranger-revealed,3
13163,22481,dark stranger immortal,i.t. lucas,25876014-dark-stranger-revealed,3
13164,22482,dark stranger revealed,i.t. lucas,25876014-dark-stranger-revealed,3
59081,187865,the pentagram child,stephanie hudson,25911249-the-pentagram-child,3
59082,188035,"the pentagram child, part 1",stephanie hudson,25911249-the-pentagram-child,3
59083,187864,"the pentagram child, part 2",stephanie hudson,25911249-the-pentagram-child,3
69938,319319,wojownicy. manga 1. bicz. poczatek legendy,erin hunter,25939148-wojownicy-ucieczka-w-dzicz,3
69939,319317,wojownicy. tom 4. cisza przed burza,erin hunter,25939148-wojownicy-ucieczka-w-dzicz,3
69940,319320,wojownicy. tom 6. czarna godzina,erin hunter,25939148-wojownicy-ucieczka-w-dzicz,3
67518,52258,vernon subutex 1,virginie despentes,26105657-vernon-subutex-2,3
67519,93081,vernon subutex 2,virginie despentes,26105657-vernon-subutex-2,3
67520,184985,vernon subutex 3,virginie despentes,26105657-vernon-subutex-2,3
46056,292038,sonic the hedgehog,ian flynn,26125716-sonic-the-hedgehog-199,3
46057,143780,sonic the hedgehog (2018-) #30,ian flynn,26125716-sonic-the-hedgehog-199,3
46058,176125,"sonic the hedgehog, vol. 1",ian flynn,26125716-sonic-the-hedgehog-199,3
63253,86515,the vision,tom king,26129318-the-vision-2015--1,3
63255,184984,"the vision, vol. 1",tom king,26129318-the-vision-2015--1,3
63256,184983,"the vision, vol. 2",tom king,26129318-the-vision-2015--1,3
12961,231426,dare to want it all,carly phillips,26210788-dare-to-want-more,3
12962,231427,dare to want more,carly phillips,26210788-dare-to-want-more,3
12963,231428,dare to want more collection,carly phillips,26210788-dare-to-want-more,3
63617,118752,the wheel of time,robert jordan,26223065-the-wheel-of-time-companion,3
63618,352346,the wheel of time series by robert jordan,robert jordan,26223065-the-wheel-of-time-companion,3
63619,98954,"the wheel of time, books 1-4",robert jordan,26223065-the-wheel-of-time-companion,3
70177,375812,worth the risk,jamie beck,26256674-worth-the-trouble,3
70179,196601,worth the trouble,jamie beck,26256674-worth-the-trouble,3
70180,85903,worth the wait,jamie beck,26256674-worth-the-trouble,3
53469,188634,the faerie guardian,rachel morgan,26269153-the-faerie-war,3
53471,188633,the faerie prince,rachel morgan,26269153-the-faerie-war,3
53473,188632,the faerie war,rachel morgan,26269153-the-faerie-war,3
51424,78855,the christmas bus,melody carlson,26331770-the-christmas-joy-ride,3
51428,78721,the christmas cat,melody carlson,26331770-the-christmas-joy-ride,3
51459,346375,the christmas tree farm,melody carlson,26331770-the-christmas-joy-ride,3
57575,382625,the manhattan projects #1,jonathan hickman,26527681-the-manhattan-projects-vol-4,3
57576,257485,"the manhattan projects, vol. 1",jonathan hickman,26527681-the-manhattan-projects-vol-4,3
57577,185049,"the manhattan projects, vol. 2",jonathan hickman,26527681-the-manhattan-projects-vol-4,3
48648,207615,tell me you crave me,joya ryan,26529643-tell-me-you-need-me,3
48649,207624,tell me you need me,joya ryan,26529643-tell-me-you-need-me,3
48650,207612,tell me you want me,joya ryan,26529643-tell-me-you-need-me,3
53484,50000,the fairy's mistake,gail carson levine,2662886-the-fairy-s-return,3
53485,49994,the fairy's return,gail carson levine,2662886-the-fairy-s-return,3
53486,194941,the fairy's return and other princess tales,gail carson levine,2662886-the-fairy-s-return,3
44124,162408,sex criminals #1,matt fraction,26631602-sex-criminals-vol-3,3
44125,369398,sex criminals #3,matt fraction,26631602-sex-criminals-vol-3,3
44126,232234,"sex criminals, vol. 1",matt fraction,26631602-sex-criminals-vol-3,3
49178,232253,the adventure of the empty house,arthur conan doyle,2670305-the-adventures-of-sherlock-holmes,3
49179,231125,the adventure of the final problem - a sherlock holmes short story,arthur conan doyle,2670305-the-adventures-of-sherlock-holmes,3
49206,18450,the adventures of sherlock holmes,arthur conan doyle,2670305-the-adventures-of-sherlock-holmes,3
44593,99241,sherlock holmes in japan,vasudev murthy,26761229-sherlock-holmes-the-missing-years,3
44594,99245,sherlock holmes no japão,vasudev murthy,26761229-sherlock-holmes-the-missing-years,3
44596,99226,sherlock holmes the missing years,vasudev murthy,26761229-sherlock-holmes-the-missing-years,3
13048,22479,dark enemy captive,i.t. lucas,26889986-dark-enemy-taken,3
13049,22478,dark enemy redeemed,i.t. lucas,26889986-dark-enemy-taken,3
13050,22480,dark enemy taken,i.t. lucas,26889986-dark-enemy-taken,3
68037,167409,war stories,garth ennis,27036536-war-stories-volume-3,3
68038,167698,"war stories, volume 1",garth ennis,27036536-war-stories-volume-3,3
68039,167690,"war stories, volume 2",garth ennis,27036536-war-stories-volume-3,3
5693,25579,babylon's ashes,james s.a. corey,27161837-babylon-s-ashes,3
5694,102968,babylons asche,james s.a. corey,27161837-babylon-s-ashes,3
5695,8197,babylon’s ashes,james s.a. corey,27161837-babylon-s-ashes,3
48721,20688,tempting the best man,j. lynn,27229250-tempting-the-bodyguard,3
48722,20661,tempting the bodyguard,j. lynn,27229250-tempting-the-bodyguard,3
48726,20662,tempting the player,j. lynn,27229250-tempting-the-bodyguard,3
10572,133293,childstar 1,j.j. mcavoy,27244968-childstar-2,3
10573,133295,childstar 2,j.j. mcavoy,27244968-childstar-2,3
10574,133294,childstar 3,j.j. mcavoy,27244968-childstar-2,3
51742,308918,"the complete chi's sweet home, part 1",kanata konami,27272357-the-complete-chi-s-sweet-home-part-3,3
51743,308917,"the complete chi's sweet home, part 2",kanata konami,27272357-the-complete-chi-s-sweet-home-part-3,3
51744,308916,"the complete chi's sweet home, part 3",kanata konami,27272357-the-complete-chi-s-sweet-home-part-3,3
46507,145047,stacey and the missing ring,ann m. martin,275451.Stacey_and_the_Boyfriend_Trap,3
46508,273837,stacey and the mystery at the mall,ann m. martin,275451.Stacey_and_the_Boyfriend_Trap,3
46509,273841,stacey and the mystery money,ann m. martin,275451.Stacey_and_the_Boyfriend_Trap,3
54572,23959,the goddess inheritance,aimee carter,27811867-the-goddess-inheritance,3
54573,72716,the goddess legacy,aimee carter,27811867-the-goddess-inheritance,3
54575,51096,the goddess test,aimee carter,27811867-the-goddess-inheritance,3
45863,2186,some sort of crazy,melanie harlow,27845282-some-sort-of-love,3
45864,2218,some sort of happy,melanie harlow,27845282-some-sort-of-love,3
45865,244920,some sort of love,melanie harlow,27845282-some-sort-of-love,3
40989,57696,rat queens #8,kurtis j. wiebe,27861200-rat-queens-13,3
40990,70614,"rat queens, vol. 1",kurtis j. wiebe,27861200-rat-queens-13,3
40991,173615,"rat queens, vol. 2",kurtis j. wiebe,27861200-rat-queens-13,3
10703,233644,christmas at fireside cabins,jenny hale,27883912-christmas-wishes-and-mistletoe-kisses,3
10710,233673,christmas at silver falls,jenny hale,27883912-christmas-wishes-and-mistletoe-kisses,3
10798,233777,christmas wishes and mistletoe kisses,jenny hale,27883912-christmas-wishes-and-mistletoe-kisses,3
40349,167479,providence act 1,alan moore,27970974-providence-act-1,3
40350,167478,providence act 2,alan moore,27970974-providence-act-1,3
40351,167477,providence act 3,alan moore,27970974-providence-act-1,3
56909,143880,the lifegiving home,sally clarkson,28035248-the-lifegiving-home,3
56910,143863,the lifegiving home experience,sally clarkson,28035248-the-lifegiving-home,3
56911,143832,the lifegiving table,sally clarkson,28035248-the-lifegiving-home,3
4341,75561,ancillary justice,ann leckie,28073204-ancillary-sword,3
4342,75555,ancillary mercy,ann leckie,28073204-ancillary-sword,3
4343,75554,ancillary sword,ann leckie,28073204-ancillary-sword,3
24479,201267,how not to age,michael greger,28075490-how-not-to-die,3
24483,28862,how not to die,michael greger,28075490-how-not-to-die,3
24484,367156,how not to diet,michael greger,28075490-how-not-to-die,3
4531,270687,"animal man, vol. 1",grant morrison,28204692-animal-man-5,3
4532,270676,"animal man, vol. 2",grant morrison,28204692-animal-man-5,3
4533,270682,"animal man, vol. 3",grant morrison,28204692-animal-man-5,3
43984,6238,serafina and the black cloak,robert beatty,28232656-serafina-a-ern-pl,3
43985,345578,serafina and the splintered heart,robert beatty,28232656-serafina-a-ern-pl,3
43986,6239,serafina and the twisted staff,robert beatty,28232656-serafina-a-ern-pl,3
40848,203987,rain's theory,k.c. mills,28270797-rain-s-theory-2,3
40849,203986,rain's theory 2,k.c. mills,28270797-rain-s-theory-2,3
40850,203985,rain's theory 3,k.c. mills,28270797-rain-s-theory-2,3
14584,369928,destination,katy colins,28288706-destination,3
14585,369919,destination chile,katy colins,28288706-destination,3
14586,369954,destination thailand,katy colins,28288706-destination,3
3650,127926,all-of-a-kind family,sydney taylor,2841734-all-of-a-kind-family,3
3651,60474,all-of-a-kind family downtown,sydney taylor,2841734-all-of-a-kind-family,3
3652,60472,all-of-a-kind family uptown,sydney taylor,2841734-all-of-a-kind-family,3
63749,32211,the wild robot,peter brown,28436714-the-wild-robot,3
63750,32209,the wild robot escapes,peter brown,28436714-the-wild-robot,3
63751,37668,the wild robot protects,peter brown,28436714-the-wild-robot,3
2042,188119,a shade of blood,bella forrest,28441031-a-shade-of-dragon-3,3
2044,31474,a shade of kiev 3,bella forrest,28441031-a-shade-of-dragon-3,3
2046,72646,a shade of vampire,bella forrest,28441031-a-shade-of-dragon-3,3
27238,235465,james potter and the curse of the gatekeeper,g. norman lippert,28443585-james-potter-and-the-crimson-thread,3
27239,61473,james potter and the hall of elders' crossing,g. norman lippert,28443585-james-potter-and-the-crimson-thread,3
27240,235464,james potter and the vault of destinies,g. norman lippert,28443585-james-potter-and-the-crimson-thread,3
59780,29676,the queen of all that dies,laura thalassa,28448877-the-queen-of-all-that-lives,3
59781,29674,the queen of all that lives,laura thalassa,28448877-the-queen-of-all-that-lives,3
59795,29675,the queen of traitors,laura thalassa,28448877-the-queen-of-all-that-lives,3
57439,50110,the magician's nephew,c.s. lewis,28500295-the-magician-s-nephew,3
57440,138385,"the magician's nephew (chronicles of narnia, #1)",c.s. lewis,28500295-the-magician-s-nephew,3
57447,6423,the magician’s nephew,c.s. lewis,28500295-the-magician-s-nephew,3
5702,172619,bachelor undone,brenda jackson,28507391-bachelor-unforgiving,3
5703,172663,bachelor unforgiving,brenda jackson,28507391-bachelor-unforgiving,3
5704,172625,bachelor unleashed,brenda jackson,28507391-bachelor-unforgiving,3
63537,400904,the wedding chapel,rachel hauck,28591852-the-wedding-shop,3
63541,30083,the wedding dress,rachel hauck,28591852-the-wedding-shop,3
63559,400903,the wedding shop,rachel hauck,28591852-the-wedding-shop,3
59184,29162,the phoenix endangered,mercedes lackey,28815471-the-phoenix-endangered,3
59186,96759,the phoenix transformed,mercedes lackey,28815471-the-phoenix-endangered,3
59187,29163,the phoenix unchained,mercedes lackey,28815471-the-phoenix-endangered,3
26319,141906,inevitable addiction,christina c. jones,28823360-inevitable-seductions,3
26320,141909,inevitable conclusions,christina c. jones,28823360-inevitable-seductions,3
26322,141907,inevitable seductions,christina c. jones,28823360-inevitable-seductions,3
52341,181468,the darwin collapse,william oday,28958640-the-darwin-protocol,3
52344,181469,the darwin protocol,william oday,28958640-the-darwin-protocol,3
52345,181467,the darwin sacrifice,william oday,28958640-the-darwin-protocol,3
70288,73321,"x-men '92, vol. 0",chad bowers,28963591-x-men-92-vol-1,3
70289,73266,"x-men '92, vol. 1",chad bowers,28963591-x-men-92-vol-1,3
70290,73265,"x-men '92, vol. 2",chad bowers,28963591-x-men-92-vol-1,3
6309,7004,beautifully damaged,l.a. fiore,28967258-beautifully-decadent,3
6310,138557,beautifully decadent,l.a. fiore,28967258-beautifully-decadent,3
6311,72556,beautifully forgotten,l.a. fiore,28967258-beautifully-decadent,3
31776,352486,loving the wrong man,mia black,29488344-loving-the-wrong-man,3
31777,352485,loving the wrong man 2,mia black,29488344-loving-the-wrong-man,3
31778,352484,loving the wrong man 3,mia black,29488344-loving-the-wrong-man,3
43063,93163,sauveur & fils saison 1,marie-aude murail,29506032-sauveur-fils,3
43064,93145,sauveur & fils saison 2,marie-aude murail,29506032-sauveur-fils,3
43065,93124,sauveur & fils saison 3,marie-aude murail,29506032-sauveur-fils,3
7089,806,big lake blizzard,nick russell,29554935-big-lake-brewpub,3
7090,801,big lake brewpub,nick russell,29554935-big-lake-brewpub,3
7091,804,big lake burning,nick russell,29554935-big-lake-brewpub,3
42107,19385,rivers of london,ben aaronovitch,29737444-rivers-of-london,3
42108,32666,rivers of london vol. 1,ben aaronovitch,29737444-rivers-of-london,3
42109,32783,rivers of london vol. 2,ben aaronovitch,29737444-rivers-of-london,3
64069,99733,the world’s worst children,david walliams,29756824-the-world-s-worst-children,3
64070,246515,the world’s worst monsters,david walliams,29756824-the-world-s-worst-children,3
64071,246519,the world’s worst teachers,david walliams,29756824-the-world-s-worst-children,3
69737,194670,wires and nerve,marissa meyer,29772863-wires-and-nerve-volume-1,3
69738,130971,"wires and nerve, volume 1",marissa meyer,29772863-wires-and-nerve-volume-1,3
69739,130983,"wires and nerve, volume 2",marissa meyer,29772863-wires-and-nerve-volume-1,3
27258,46960,jane austen,jane austen,298076.Jane_Austen,3
27262,95908,jane austen on love and romance,jane austen,298076.Jane_Austen,3
27263,193545,jane austen’s jack & alice,jane austen,298076.Jane_Austen,3
52136,39246,the curious case of benjamin button,f. scott fitzgerald,2988671-the-curious-case-of-benjamin-button,3
52137,113357,the curious case of benjamin button and other jazz age tales,f. scott fitzgerald,2988671-the-curious-case-of-benjamin-button,3
52138,166705,the curious case of benjamin button and six other stories,f. scott fitzgerald,2988671-the-curious-case-of-benjamin-button,3
44503,204017,she fell for a boss,k.c. mills,29971159-she-fell-for-a-boss-3,3
44504,204016,she fell for a boss 2,k.c. mills,29971159-she-fell-for-a-boss-3,3
44505,204015,she fell for a boss 4,k.c. mills,29971159-she-fell-for-a-boss-3,3
6741,25259,"berlin, vol. 1",jason lutes,2998756-berlin-vol-2,3
6742,39643,"berlin, vol. 2",jason lutes,2998756-berlin-vol-2,3
6743,39642,"berlin, vol. 3",jason lutes,2998756-berlin-vol-2,3
23249,237350,hellboy in hell #2,mike mignola,30014905-hellboy-in-mexico,3
23250,185047,"hellboy in hell, vol. 1",mike mignola,30014905-hellboy-in-mexico,3
23251,320236,"hellboy in hell, vol. 2",mike mignola,30014905-hellboy-in-mexico,3
38663,313769,paula deen,paula h. deen,3002290-paula-deen-s-my-first-cookbook,3
38664,126448,paula deen  friends,paula h. deen,3002290-paula-deen-s-my-first-cookbook,3
38665,375329,paula deen's kitchen classics,paula h. deen,3002290-paula-deen-s-my-first-cookbook,3
24570,97838,how to catch a dinosaur,adam wallace,30095474-how-to-catch-the-easter-bunny,3
24571,41821,how to catch a leprechaun,adam wallace,30095474-how-to-catch-the-easter-bunny,3
24575,177652,how to catch the easter bunny,adam wallace,30095474-how-to-catch-the-easter-bunny,3
10085,103329,cece & david,nia arthurs,30109012-cece-david,3
10086,103328,cece & david 2,nia arthurs,30109012-cece-david,3
10087,103327,cece & david 3,nia arthurs,30109012-cece-david,3
65105,10016,to all the boys i've loved before,jenny han,30137438-to-all-the-boys-i-ve-loved-before,3
65106,75118,"to all the boys i've loved before / p.s. i still love you / always and forever, lara jean",jenny han,30137438-to-all-the-boys-i-ve-loved-before,3
65107,274914,to all the boys i've loved trilogy / the summer i turned pretty trilogy,jenny han,30137438-to-all-the-boys-i-ve-loved-before,3
1957,170970,a room of one's own,virginia woolf,30248276-a-room-of-one-s-own,3
1958,381197,a room of one's own / three guineas,virginia woolf,30248276-a-room-of-one-s-own,3
1959,33763,a room of one’s own,virginia woolf,30248276-a-room-of-one-s-own,3
21621,231417,going down easy,carly phillips,30297093-going-down-fast,3
21622,231416,going down fast,carly phillips,30297093-going-down-fast,3
21623,231415,going down hard,carly phillips,30297093-going-down-fast,3
51758,15895,the complete fiction of h. p. lovecraft,h.p. lovecraft,30308694-the-complete-cthulhu-mythos-tales,3
51759,393810,the complete fiction of h.p. lovecraft,h.p. lovecraft,30308694-the-complete-cthulhu-mythos-tales,3
51844,247258,the complete works of h.p. lovecraft,h.p. lovecraft,30308694-the-complete-cthulhu-mythos-tales,3
12393,167738,"crossed, vol. 1",garth ennis,30337729-crossed-vol-4,3
12396,167666,"crossed, vol. 4",garth ennis,30337729-crossed-vol-4,3
12398,185166,"crossed, vol. 6",garth ennis,30337729-crossed-vol-4,3
52888,9892,the dragon's curse,bethany wiggins,30517879-the-dragon-s-price,3
52894,9893,the dragon's price,bethany wiggins,30517879-the-dragon-s-price,3
52895,9891,the dragon's revenge,bethany wiggins,30517879-the-dragon-s-price,3
22286,93153,"génération k, tome 1",marine carteron,30636862-g-n-ration-k-tome-1,3
22287,93114,"génération k, tome 2",marine carteron,30636862-g-n-ration-k-tome-1,3
22288,93072,"génération k, tome 3",marine carteron,30636862-g-n-ration-k-tome-1,3
22812,259962,hashimoto's food pharmacology,izabella wentz,30653973-hashimoto-s-protocol,3
22813,203467,hashimoto's protocol,izabella wentz,30653973-hashimoto-s-protocol,3
22814,259967,hashimoto's thyroiditis,izabella wentz,30653973-hashimoto-s-protocol,3
29905,110681,"le secret de cixi, 1ère partie",christophe arleston,30748909-le-secret-des-preshauns,3
29906,110691,"le secret de cixi, 2ème partie",christophe arleston,30748909-le-secret-des-preshauns,3
29908,110684,le secret des dolphantes,christophe arleston,30748909-le-secret-des-preshauns,3
54290,86774,the ghost files,apryl baker,30809529-the-ghost-files-series,3
54291,255972,the ghost files 2,apryl baker,30809529-the-ghost-files-series,3
54292,255971,the ghost files 3,apryl baker,30809529-the-ghost-files-series,3
17887,295306,executive actions,gary grossman,309581.Executive_Treason,3
17888,295305,executive command,gary grossman,309581.Executive_Treason,3
17895,295300,executive treason,gary grossman,309581.Executive_Treason,3
4581,63251,anne frank tagebuch,anne frank,311272.Anne_Frank_The_Diary_Of_A_Young_Girl,3
4582,369004,anne frank the diary of a young girl,anne frank,311272.Anne_Frank_The_Diary_Of_A_Young_Girl,3
4584,78828,anne frank's tales from the secret annex,anne frank,311272.Anne_Frank_The_Diary_Of_A_Young_Girl,3
9937,363480,cat got your cash,julie chase,31213664-cat-got-your-cash,3
9938,363479,cat got your crown,julie chase,31213664-cat-got-your-cash,3
9939,363478,cat got your secrets,julie chase,31213664-cat-got-your-cash,3
6069,229042,"batman, vol. 1",tom king,31217834-batman-volume-1,3
6070,229043,"batman, vol. 2",tom king,31217834-batman-volume-1,3
6071,108055,"batman, vol. 8",tom king,31217834-batman-volume-1,3
34465,335725,mr. lemoncello's great library race,chris grabenstein,31226744-mr-lemoncello-s-great-library-race,3
34466,100938,mr. lemoncello's library olympics,chris grabenstein,31226744-mr-lemoncello-s-great-library-race,3
34467,41811,mr. lemoncello's very first game,chris grabenstein,31226744-mr-lemoncello-s-great-library-race,3
49705,21704,the atlantis gene,a.g. riddle,31362752-the-atlantis-plague,3
49706,21618,the atlantis plague,a.g. riddle,31362752-the-atlantis-plague,3
49707,101653,the atlantis world,a.g. riddle,31362752-the-atlantis-plague,3
68284,20470,we'll always have summer,jenny han,31376690-we-ll-always-have-summer,3
68285,342094,we'll always have summer ,jenny han,31376690-we-ll-always-have-summer,3
68435,265856,we’ll always have summer,jenny han,31376690-we-ll-always-have-summer,3
9142,89076,bungo stray dogs beast,kafka asagiri,31423230-bungo-stray-dogs-vol-1,3
9143,323704,"bungo stray dogs light novels, vol. 1",kafka asagiri,31423230-bungo-stray-dogs-vol-1,3
9144,323398,"bungo stray dogs, vol. 1",kafka asagiri,31423230-bungo-stray-dogs-vol-1,3
1170,229761,a ghost in the church,gillian larkin,31547050-a-ghost-in-the-store,3
1171,229773,a ghost in the garden,gillian larkin,31547050-a-ghost-in-the-store,3
1173,229777,a ghost in the store,gillian larkin,31547050-a-ghost-in-the-store,3
50615,130208,the book of etta,meg elison,31548533-the-book-of-etta,3
50620,130108,the book of flora,meg elison,31548533-the-book-of-etta,3
50680,31936,the book of the unnamed midwife,meg elison,31548533-the-book-of-etta,3
37190,13365,on liberty,john stuart mill,3182530-on-liberty-utilitarianism-bentham-coleridge-thoughts-on-poetry-and-i,3
37191,17258,on liberty / utilitarianism,john stuart mill,3182530-on-liberty-utilitarianism-bentham-coleridge-thoughts-on-poetry-and-i,3
37192,360972,on liberty and other essays,john stuart mill,3182530-on-liberty-utilitarianism-bentham-coleridge-thoughts-on-poetry-and-i,3
6465,42320,before he covets,blake pierce,32065226-before-he-sees,3
6467,214139,before he kills,blake pierce,32065226-before-he-sees,3
6468,133070,before he sees,blake pierce,32065226-before-he-sees,3
29195,170248,la metamorfosi,franz kafka,3209035-la-metamorfosis,3
29196,330395,la metamorfosi e tutti i racconti pubblicati in vita,franz kafka,3209035-la-metamorfosis,3
29197,48303,la metamorfosis,franz kafka,3209035-la-metamorfosis,3
55089,100837,the haunting of bechdel mansion,roger hayden,32178928-the-haunting-of-bechdel-mansion,3
55090,351452,the haunting of bechdel mansion omnibus,roger hayden,32178928-the-haunting-of-bechdel-mansion,3
55106,100831,the haunting of the falcon creek lodge,roger hayden,32178928-the-haunting-of-bechdel-mansion,3
57019,260101,the little french bistro,nina george,32283424-the-little-french-bistro,3
57033,24027,the little paris bookshop,nina george,32283424-the-little-french-bistro,3
57052,363895,the little village of book lovers,nina george,32283424-the-little-french-bistro,3
66406,167435,"tyler cross, vol. 1 black rock",fabien nury,32337081-tyler-cross,3
66407,167434,"tyler cross, vol. 2",fabien nury,32337081-tyler-cross,3
66408,167431,"tyler cross, vol. 3",fabien nury,32337081-tyler-cross,3
2574,126611,abe sapien,mike mignola,3246201-abe-sapien-vol-1,3
2575,126612,"abe sapien, vol. 1",mike mignola,3246201-abe-sapien-vol-1,3
2576,184991,"abe sapien, vol. 2",mike mignola,3246201-abe-sapien-vol-1,3
25510,204045,if it ain't hood it ain't real,k.c. mills,32493588-if-it-ain-t-hood-it-ain-t-real,3
25511,204044,if it ain't hood it ain't real 2,k.c. mills,32493588-if-it-ain-t-hood-it-ain-t-real,3
25512,204043,if it ain't hood it ain't real 3,k.c. mills,32493588-if-it-ain-t-hood-it-ain-t-real,3
18165,342195,fairy tail vol. 31,hiro mashima,32783559-fairy-tail-vol-61,3
18166,86651,"fairy tail, vol. 01",hiro mashima,32783559-fairy-tail-vol-61,3
18167,342196,"fairy tail, vol. 8",hiro mashima,32783559-fairy-tail-vol-61,3
40614,203914,queen of bankhead,nikki simms,32859442-queen-of-bankhead-4,3
40615,203901,queen of bankhead 2,nikki simms,32859442-queen-of-bankhead-4,3
40616,203900,queen of bankhead 3,nikki simms,32859442-queen-of-bankhead-4,3
51425,70473,the christmas cabin,j.l. jarvis,32889911-the-christmas-cabin,3
51427,70469,the christmas castle,j.l. jarvis,32889911-the-christmas-cabin,3
51460,70467,the christmas tree inn,j.l. jarvis,32889911-the-christmas-cabin,3
60440,147525,the royal mistake,erin hayes,33022521-the-royal-trade,3
60441,147527,the royal pain,erin hayes,33022521-the-royal-trade,3
60444,147526,the royal trade,erin hayes,33022521-the-royal-trade,3
17532,45358,et rige af torne og roser,sarah j. maas,33025529-et-rige-af-torne-og-roser,3
17533,45357,et rige af tåge og vrede,sarah j. maas,33025529-et-rige-af-torne-og-roser,3
17534,45356,et rige af vinger og kaos,sarah j. maas,33025529-et-rige-af-torne-og-roser,3
51044,55270,the call of cthulhu,h.p. lovecraft,33118001-the-call-of-cthulhu-and-other-stories,3
51045,16148,the call of cthulhu and other weird stories,h.p. lovecraft,33118001-the-call-of-cthulhu-and-other-stories,3
51046,320971,the call of cthulu,h.p. lovecraft,33118001-the-call-of-cthulhu-and-other-stories,3
14467,106243,des papillons pis de la gravité,alexandra larochelle,33153770-des-papillons-pis-du-grand-cin-ma,3
14468,106241,des papillons pis des fins du monde,alexandra larochelle,33153770-des-papillons-pis-du-grand-cin-ma,3
14469,106242,des papillons pis du grand cinéma,alexandra larochelle,33153770-des-papillons-pis-du-grand-cin-ma,3
5924,120195,barbarian box set,kim fox,33256771-barbarian-three,3
5928,120192,barbarian three,kim fox,33256771-barbarian-three,3
5929,120193,barbarian two,kim fox,33256771-barbarian-three,3
32715,16594,mary poppins,p.l. travers,3331821-mary-poppins,3
32716,16475,mary poppins comes back,p.l. travers,3331821-mary-poppins,3
32717,16473,mary poppins opens the door,p.l. travers,3331821-mary-poppins,3
54511,73512,the glass books of the dream eaters,gordon dahlquist,3349088-the-glass-books-of-the-dream-eaters-volume-two,3
54512,155971,"the glass books of the dream eaters, volume one",gordon dahlquist,3349088-the-glass-books-of-the-dream-eaters-volume-two,3
54513,155970,"the glass books of the dream eaters, volume two",gordon dahlquist,3349088-the-glass-books-of-the-dream-eaters-volume-two,3
7832,321528,"blood bank. stagione i, vol. 1",silb,33810860-blood-bank,3
7833,321483,"blood bank. stagione i, vol. 2",silb,33810860-blood-bank,3
7834,321482,"blood bank. stagione ii, vol. 3",silb,33810860-blood-bank,3
4614,102083,annihilate me,christina ross,33960376-annihilate-them,3
4615,72166,annihilate me vol. 1,christina ross,33960376-annihilate-them,3
4616,72165,annihilate me vol. 2,christina ross,33960376-annihilate-them,3
36856,8184,oathbringer,brandon sanderson,34002132-oathbringer,3
36857,75862,oathbringer part one,brandon sanderson,34002132-oathbringer,3
36858,209564,oathbringer part two,brandon sanderson,34002132-oathbringer,3
23374,203974,her heart & his crown,bianca*,34026723-her-heart-his-crown,3
23375,203973,her heart & his crown 2,bianca*,34026723-her-heart-his-crown,3
23376,203972,her heart & his crown 3,bianca*,34026723-her-heart-his-crown,3
70122,277051,world of warcraft,blizzard entertainment,34041661-world-of-warcraft-chronicle-volume-2,3
70124,277053,world of warcraft - kronika,blizzard entertainment,34041661-world-of-warcraft-chronicle-volume-2,3
70125,300754,world of warcraft chronicle,blizzard entertainment,34041661-world-of-warcraft-chronicle-volume-2,3
66188,33138,tutti i racconti,h.p. lovecraft,3414363-tutti-i-racconti,3
66189,33139,tutti i racconti n. 2,h.p. lovecraft,3414363-tutti-i-racconti,3
66190,33141,tutti i racconti n. 4,h.p. lovecraft,3414363-tutti-i-racconti,3
69045,44191,whiskey words & a shovel ii,r.h. sin,34197448-whiskey-words-a-shovel-iii,3
69046,44190,whiskey words & a shovel iii,r.h. sin,34197448-whiskey-words-a-shovel-iii,3
69047,44197,"whiskey, words, and a shovel i",r.h. sin,34197448-whiskey-words-a-shovel-iii,3
51469,60326,"the chronicles of chrestomanci, volume 1",diana wynne jones,34284.The_Chronicles_of_Chrestomanci_Vol_1,3
51470,139619,"the chronicles of chrestomanci, volume 2",diana wynne jones,34284.The_Chronicles_of_Chrestomanci_Vol_1,3
51471,191793,"the chronicles of chrestomanci, volume 3",diana wynne jones,34284.The_Chronicles_of_Chrestomanci_Vol_1,3
15113,86065,dirty filthy rich boys,laurelin paige,34317626-dirty-filthy-rich-love,3
15114,142093,dirty filthy rich love,laurelin paige,34317626-dirty-filthy-rich-love,3
15115,142094,dirty filthy rich men,laurelin paige,34317626-dirty-filthy-rich-love,3
14934,347851,die känguru-apokryphen,marc-uwe kling,34446943-die-k-nguru-chroniken,3
14935,321842,die känguru-chroniken,marc-uwe kling,34446943-die-k-nguru-chroniken,3
14936,347874,die känguru-offenbarung,marc-uwe kling,34446943-die-k-nguru-chroniken,3
